tx	padj	cluster	direction	prot	product	ko	Uniprot_ID	Human_ortholog	Ortholog_names	6	7	8	9	10	11	12
XM_005100948.1	0.146565710857241	NA	NA	XP_005101005.1	cytokine receptor-like factor 3		Q8IUI8	CRLF3 CREME9 CRLM9 CYTOR4 P48	Cytokine receptor-like factor 3 (Cytokine receptor-like molecule 9) (CREME-9) (Cytokine receptor-related protein 4) (Type I cytokine receptor-like factor p48)	2.16203630941817	2.29818112233533	2.18500822120023	1.92942983986244	1.86155610390855	1.83529331835762	1.60439991986811
XM_005100952.2	0.1301791087188	NA	NA	XP_005101009.1	monocarboxylate transporter 12-like		Q6ZSM3	SLC16A12 MCT12	Monocarboxylate transporter 12 (MCT 12) (Creatine transporter 2) (CRT2) (Solute carrier family 16 member 12)	4.90213134080261	4.85398343183333	4.44575094441681	4.59675009624828	4.47223614438999	4.34785806572025	4.42779576184684
XM_005100956.2	1.37848221987493e-05	P4	DOWN	XP_005101013.1	voltage-dependent calcium channel gamma-5 subunit-like	K04870	Q9UF02	CACNG5	Voltage-dependent calcium channel gamma-5 subunit (Neuronal voltage-gated calcium channel gamma-5 subunit) (Transmembrane AMPAR regulatory protein gamma-5) (TARP gamma-5)	3.13504134474648	3.08200092949607	2.48046722786428	2.27902238749472	2.45186943611019	1.08861664029617	1.4784063588036
XM_005100957.2	0.322882322348528	NA	NA	XP_005101014.1	tetratricopeptide repeat protein 30A-like	K19683	Q8N4P2	TTC30B	Tetratricopeptide repeat protein 30B (TPR repeat protein 30B)	3.05943477173474	3.15490603912895	3.26105387660851	3.06839264615842	3.01710220138665	3.18535096583387	2.98794236175301
XM_013083983.1	9.0445007727644e-08	P4	DOWN	XP_012939437.1	noggin-like	K04658	Q13253	NOG	Noggin	1.42577251704198	1.34589071761442	1.02708286906089	0.898267319364866	0.417052402841475	0.03843766681116	0.105054516715508
XM_013083984.1	0.883411603629341	NA	NA	XP_012939438.1	U3 small nucleolar RNA-associated protein 6 homolog	K14557	Q9NYH9	UTP6 C17orf40 HCA66 MHAT	U3 small nucleolar RNA-associated protein 6 homolog (Hepatocellular carcinoma-associated antigen 66) (Multiple hat domains protein)	4.39449743627954	4.46089556179936	4.26905193109035	4.38594724776391	4.35672681815757	4.0740430036748	4.18875889829834
XM_005100960.2	0.854269668076926	NA	NA	NA	NA	NA	NA	NA	NA	0.640597855387581	0.824657173935133	0.751014686573571	0.806155050409066	0.833634584386207	0.820239054708147	0.925796093763765
XM_005100961.2	0.273132923131491	NA	NA	XP_005101018.1	U3 small nucleolar RNA-associated protein 6 homolog		Q9NYH9	UTP6 C17orf40 HCA66 MHAT	U3 small nucleolar RNA-associated protein 6 homolog (Hepatocellular carcinoma-associated antigen 66) (Multiple hat domains protein)	4.76720764741846	5.11831681238522	4.79008400850872	4.98166178592439	4.88824672125855	4.54076030839682	4.55484735241084
XM_005100962.2	0.576469069175255	NA	NA	XP_005101019.1	uncharacterized protein LOC101851957 isoform X1		Q13253	NOG	Noggin	2.04523619207573	1.28201609380779	1.64321729749599	1.06653283377049	1.08213100376393	1.94022299581259	2.27721593268869
XM_005100964.2	0.618875651050164	NA	NA	XP_005101021.1	uncharacterized protein LOC101851957 isoform X2		Q13253	NOG	Noggin	0.81488466873512	1.24953112435604	0.992959239037215	1.50418427937305	2.08944490016061	2.65636403953691	1.94306800674347
XM_005100966.2	0.000710993308527061	P4	DOWN	XP_005101023.1	peroxisomal 2,4-dienoyl-CoA reductase-like	K13237	Q9NUI1	DECR2 PDCR SDR17C1	Peroxisomal 2,4-dienoyl-CoA reductase (pDCR) (EC 1.3.1.34) (2,4-dienoyl-CoA reductase 2) (Short chain dehydrogenase/reductase family 17C member 1)	3.50812342127429	3.50388332339791	2.99914111120187	3.20786777692227	3.07758172602445	2.77034853340761	2.68983838536075
XM_013083987.1	0.600467846774315	NA	NA	XP_012939441.1	heparan-alpha-glucosaminide N-acetyltransferase-like	K10532	Q68CP4	HGSNAT TMEM76	Heparan-alpha-glucosaminide N-acetyltransferase (EC 2.3.1.78) (Transmembrane protein 76)	2.89103508436327	2.88166458477878	2.93444628642331	2.74336011432026	2.82356958372524	2.79015339524727	3.10359464260699
XM_005100969.2	0.888537816206144	NA	NA	XP_005101026.1	trans-Golgi network integral membrane protein 2-like		O43493	TGOLN2 TGN46 TGN51	Trans-Golgi network integral membrane protein 2 (TGN38 homolog) (TGN46) (TGN48) (Trans-Golgi network protein TGN51)	2.51100225895603	2.75133745207996	2.02058485750253	2.19536269974607	2.37245081701212	1.38867908533052	1.87399001263598
XM_005100968.2	0.43777262331387	NA	NA	XP_005101025.1	trans-Golgi network integral membrane protein 2-like		O43493	TGOLN2 TGN46 TGN51	Trans-Golgi network integral membrane protein 2 (TGN38 homolog) (TGN46) (TGN48) (Trans-Golgi network protein TGN51)	4.50144473152294	4.614622814166	4.3738758613886	4.49395798156659	4.40610408473183	4.48037434660215	4.59199883501642
XM_005100970.2	0.107745618993305	NA	NA	NA	NA	NA	NA	NA	NA	2.62557222800383	2.43717488341821	2.60801820926947	2.47357075725713	2.53689531176177	2.56599542551248	2.74894702020352
XM_005100972.2	0.22217894890053	NA	NA	XP_005101029.1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial-like	K22074	Q9UMS0	NFU1 HIRIP5 CGI-33	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial (HIRA-interacting protein 5)	5.79886432396796	5.9694879931759	5.79673938763073	5.81219209311875	5.87133126955566	5.94866419014071	6.06031081086093
XM_005100981.2	0.00115043049579931	NA	NA	XP_005101038.1	bromodomain-containing protein 7-like	K11723	Q9NPI1	BRD7 BP75 CELTIX1	Bromodomain-containing protein 7 (75 kDa bromodomain protein) (Protein CELTIX-1)	4.5925210759804	4.5744610927245	4.57228331553506	4.48956888221865	4.64595386244673	4.7069124594645	4.76960861391199
XM_005100985.2	0.508617413183037	NA	NA	XP_005101042.1	sodium/hydrogen exchanger 3-like isoform X2	K12040	Q9UBY0	SLC9A2 NHE2	Sodium/hydrogen exchanger 2 (Na(+)/H(+) exchanger 2) (NHE-2) (Solute carrier family 9 member 2)	1.72288057572066	1.85834385423024	0.757240875999325	1.23494952392641	1.25416090664622	1.406081198197	1.36101155635369
XM_005100986.2	0.976206482776101	NA	NA	XP_005101043.1	sodium/hydrogen exchanger 3-like isoform X3	K12040	Q9UBY0	SLC9A2 NHE2	Sodium/hydrogen exchanger 2 (Na(+)/H(+) exchanger 2) (NHE-2) (Solute carrier family 9 member 2)	1.82142314310732	1.62152794076737	2.22517212901453	1.58360152852438	1.64039724839926	1.63369797371394	1.63214939218092
XM_013083998.1	0.0247439410569432	NA	NA	XP_012939452.1	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16-like	K12815	Q92620	DHX38 DDX38 KIAA0224 PRP16	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 (EC 3.6.4.13) (ATP-dependent RNA helicase DHX38) (DEAH box protein 38)	1.84138148243668	1.81515303234938	1.69030175984505	1.76995745077232	1.83114788566126	2.03192020074403	1.9577002338932
XM_005100990.2	0.119300526528842	NA	NA	NA	NA	NA	NA	NA	NA	5.15627429664466	4.11946840413058	4.30833186635422	4.54607331092634	4.34784545471491	5.01592834443368	5.17011261192316
XM_005100996.2	0.103597755209103	NA	NA	XP_005101053.1	ADP-ribosylation factor-like protein 2-binding protein	K16742	Q9Y2Y0	ARL2BP BART BART1	ADP-ribosylation factor-like protein 2-binding protein (ARF-like 2-binding protein) (ARL2-binding protein) (Binder of ARF2 protein 1)	3.52676601281643	3.4534280192853	3.04315389668593	2.94618453168136	3.08601138700582	2.82653691357224	2.74710992523096
XM_005101010.2	0.920765106428231	NA	NA	NA	NA	NA	NA	NA	NA	2.93318057509965	2.77167811727379	2.92667796131415	2.53075237602995	2.6895511287192	2.6853042323902	2.65754662340685
XM_005101012.2	0.707831346224294	NA	NA	XP_005101069.1	spermatogenesis-associated protein 5-like isoform X1	K14575	Q8NB90	SPATA5 AFG2 SPAF	ATPase family protein 2 homolog (EC 3.6.4.10) (Spermatogenesis-associated factor protein) (Spermatogenesis-associated protein 5)	2.7989073157676	2.84307462319832	2.20219801954955	2.31925285244022	3.01688450236974	2.90241661593222	2.90911196691053
XM_005101013.2	0.986837202468344	NA	NA	XP_005101070.1	RNA-binding protein 26-like isoform X1	K13192	Q5T8P6	RBM26 C13orf10 PRO1777	RNA-binding protein 26 (CTCL tumor antigen se70-2) (RNA-binding motif protein 26)	1.81343199392508	1.49850719689151	1.34682893131787	1.3930608306918	1.08922235164049	0.860170700251107	1.13710632294399
XM_005101016.2	0.11123222653915	NA	NA	XP_005101073.2	putative uncharacterized protein At4g01020, chloroplastic	K12818	Q92620	DHX38 DDX38 KIAA0224 PRP16	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 (EC 3.6.4.13) (ATP-dependent RNA helicase DHX38) (DEAH box protein 38)	4.22360801877538	4.00622349837004	4.87283248842873	4.77970739777413	4.79501306910138	5.18063707825374	5.00577066381
XM_005101030.2	5.99468363531051e-07	P3	UP	XP_005101087.2	kinase D-interacting substrate of 220 kDa-like	K12460	A0A1W2PPB7	KIDINS220	Kinase D-interacting substrate of 220 kDa	1.00758430261746	1.003082248419	1.12620149324316	1.35372520548448	1.26936142398687	1.80396846139207	1.97560451360474
XM_005101017.2	0.302778440980094	NA	NA	XP_005101074.1	proteolipid protein DM beta-like		B7Z613	GPM6B	cDNA FLJ54144, highly similar to Neuronal membrane glycoprotein M6-b	1.2929831838377	1.07701481534163	1.17866159330994	1.29598394498601	1.20878494773179	1.4665246798029	1.3336606319896
XM_013084018.1	0.000246063398494623	P3	UP	NA	NA	NA	NA	NA	NA	4.59674319244004	4.43858304820269	4.87212849370551	4.97175671342581	4.89796151575359	5.11429252265752	5.21346124303735
XR_001184948.1	0.815893814877089	NA	NA	NA	NA	NA	NA	NA	NA	3.71426898858283	3.79060258630153	3.74104454205378	3.83356680525325	3.8399262095998	3.67580468499987	3.71258974188936
XM_013084019.1	0.927633900963167	NA	NA	NA	NA	NA	NA	NA	NA	1.96304675521787	2.21114011827105	2.00233287069292	2.01135063529396	1.94685502005318	1.81336720577243	1.86443018485563
XM_013084020.1	0.97141273003542	NA	NA	XP_012939474.1	F-BAR and double SH3 domains protein 2-like isoform X2	K20125	E7ENZ2	FCHSD2	F-BAR and double SH3 domains protein 2	1.76391076426467	1.94352389169537	1.82687955031556	1.94320329715941	1.68396263517577	1.62777562037982	1.58423426228282
XM_013084022.1	0.821640281826428	NA	NA	XP_012939476.1	F-BAR and double SH3 domains protein 2-like isoform X2	K20125	O94868	FCHSD2 KIAA0769 SH3MD3	F-BAR and double SH3 domains protein 2 (Carom) (SH3 multiple domains protein 3)	1.42643661894565	1.45137799154582	1.58179647151568	1.72721328925613	1.41438952472159	1.62220342988303	1.21399967573326
XM_005101041.2	0.0402844651246	NA	NA	NA	NA	NA	NA	NA	NA	2.83323902155907	2.64680506101134	3.34258403339218	2.96710097287404	2.9794837987851	3.26858870957573	2.76655602531002
XM_005101042.1	0.0011570295889296	NA	NA	XP_005101099.1	uncharacterized protein LOC101852861		P35244	RPA3 REPA3 RPA14	Replication protein A 14 kDa subunit (RP-A p14) (Replication factor A protein 3) (RF-A protein 3)	6.11836531702447	6.56253636907085	7.38393235470974	7.96435934885362	7.69755077123151	7.97206903094216	7.61177197746118
XM_013084033.1	0.302814659717604	NA	NA	XP_012939487.1	U5 small nuclear ribonucleoprotein 200 kDa helicase-like	K12854	O75643	SNRNP200 ASCC3L1 HELIC2 KIAA0788	U5 small nuclear ribonucleoprotein 200 kDa helicase (EC 3.6.4.13) (Activating signal cointegrator 1 complex subunit 3-like 1) (BRR2 homolog) (U5 snRNP-specific 200 kDa protein) (U5-200KD)	3.58043655396229	3.71535937800135	3.64325780071264	3.69528648931753	3.71640582207978	3.75345238124406	3.83355782803617
XM_005101043.2	0.50689498526517	NA	NA	XP_005101100.1	dual specificity protein phosphatase 19-like	K14165	Q8WTR2	DUSP19 DUSP17 LMWDSP3 SKRP1	Dual specificity protein phosphatase 19 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity phosphatase TS-DSP1) (Low molecular weight dual specificity phosphatase 3) (LMW-DSP3) (Protein phosphatase SKRP1) (Stress-activated protein kinase pathway-regulating phosphatase 1) (SAPK pathway-regulating phosphatase 1)	3.10166547255244	2.85524720063244	2.82051349352001	2.90681329279399	2.9044336124207	2.19110844634148	2.93306329715027
XM_005101047.2	0.676426757408477	NA	NA	XP_005101104.1	peroxisomal bifunctional enzyme-like	K07514	Q08426	EHHADH ECHD	Peroxisomal bifunctional enzyme (PBE) (PBFE) [Includes: Enoyl-CoA hydratase/3,2-trans-enoyl-CoA isomerase (EC 4.2.1.17) (EC 5.3.3.8), 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)]	2.52749256727488	2.54603991600677	2.51791516283219	2.3673350708618	2.56358288796533	2.3070455056369	2.27441800536438
XM_005101048.2	0.176357263797692	NA	NA	XP_005101105.1	116 kDa U5 small nuclear ribonucleoprotein component-like	K12852	Q15029	EFTUD2 KIAA0031 SNRP116	116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (SNU114 homolog) (hSNU114) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)	3.74329649023595	3.93189606870431	3.86422089096309	3.94855763617685	4.07270772203796	3.92772048228341	4.06972737440506
XM_013084034.1	0.199893832270405	NA	NA	XP_012939488.1	methyltransferase-like protein 5		Q9NRN9	METTL5 DC3 HSPC133	Methyltransferase-like protein 5 (EC 2.1.1.-)	2.86626845646832	3.04392317881448	2.91759606262158	2.98945005369481	3.11754079557289	3.23446903504394	3.39655858359888
XM_005101086.2	0.00131403589144022	NA	NA	XP_005101143.2	spatacsin-like	K19026	Q96JI7	SPG11 KIAA1840	Spatacsin (Colorectal carcinoma-associated protein) (Spastic paraplegia 11 protein)	1.85678214412575	1.65007179914546	1.67025119191104	1.70661613859081	1.825985499839	1.88300579390076	2.22302125420495
XM_005101052.2	0.10212650059553	NA	NA	XP_005101109.1	fucose mutarotase-like	K02431	A2VDF0	FUOM C10orf125	Fucose mutarotase (EC 5.1.3.29)	6.18097270246336	6.21889388142047	6.24332720354669	5.83775922309929	5.84466605963213	5.9325168605638	5.85953846352284
XM_005101055.2	0.0369251595555356	NA	NA	XP_005101112.1	28S ribosomal protein S16, mitochondrial-like	K02959	Q9Y3D3	MRPS16 RPMS16 CGI-132	28S ribosomal protein S16, mitochondrial (MRP-S16) (S16mt) (Mitochondrial small ribosomal subunit protein bS16m)	5.14968163960953	5.08226416889425	5.07217158869039	4.87998139861887	4.98669652726026	4.82344801342796	4.61439572473966
XM_005101056.2	0.305430747310272	NA	NA	XP_005101113.1	26S protease regulatory subunit 6A-B	K03065	P17980	PSMC3 TBP1	26S proteasome regulatory subunit 6A (26S proteasome AAA-ATPase subunit RPT5) (Proteasome 26S subunit ATPase 3) (Proteasome subunit P50) (Tat-binding protein 1) (TBP-1)	6.75945305576847	6.85692859213955	6.92206894647369	6.66533310003768	6.6954439674796	6.66052535029688	6.66991359867401
XM_005101057.1	0.999992448688612	NA	NA	XP_005101114.1	DNA repair protein complementing XP-A cells homolog	K10847	P23025	XPA XPAC	DNA repair protein complementing XP-A cells (Xeroderma pigmentosum group A-complementing protein)	2.32570734895944	2.91639257899053	1.96243369097453	2.4924924580096	2.15451149891739	2.38997478625201	2.03085511375988
XM_013084038.1	0.97356092510744	NA	NA	XP_012939492.1	tetratricopeptide repeat protein 25-like isoform X4		Q96NG3	TTC25	Tetratricopeptide repeat protein 25 (TPR repeat protein 25)	1.24249557689879	1.04144916874404	1.28996925366778	1.35362759290216	1.26355966237346	0.714268141678013	1.27177414147098
XM_005101067.2	0.520251765508261	NA	NA	XP_005101124.1	Krueppel-like factor 14	K09208	Q13886	KLF9 BTEB BTEB1	Krueppel-like factor 9 (Basic transcription element-binding protein 1) (BTE-binding protein 1) (GC-box-binding protein 1) (Transcription factor BTEB1)	1.82014690536286	1.7620023022296	1.72885481949181	1.59686827780049	1.59388112164977	1.47858431407029	1.6559335367401
XM_013084050.1	0.733217953598985	NA	NA	XP_012939504.1	transformation/transcription domain-associated protein-like isoform X10	K08874	F2Z2U4	TRRAP	Transformation/transcription domain-associated protein	1.05954330909384	1.53837440221859	2.06653716831146	2.10302920533485	1.91807606717007	2.37086216370522	2.23862581911241
XM_013084049.1	0.956926392367858	NA	NA	XP_012939503.1	transformation/transcription domain-associated protein-like isoform X9	K08874	F2Z2U4	TRRAP	Transformation/transcription domain-associated protein	1.71053881570814	1.47962988419477	1.14179202271763	1.5590675286884	1.59599470352276	1.47130881920515	1.77762086779532
XM_005101078.2	0.19954879741325	NA	NA	XP_005101135.1	protein FAM204A-like		Q9H8W3	FAM204A C10orf84	Protein FAM204A	2.42490113268988	2.42293295635173	2.85013427677846	2.76183302281149	2.59521992660715	2.78025692540487	2.56778910961897
XM_013084056.1	0.973174806716763	NA	NA	NA	NA	NA	NA	NA	NA	3.63742413065427	3.55847162527417	3.4725068090147	3.59997895919737	3.50814559903734	3.28562070708677	3.39207898208692
XM_005101087.1	0.773373887019219	NA	NA	XP_005101144.1	gamma-aminobutyric acid receptor-associated protein	K08341	O95166	GABARAP FLC3B HT004	Gamma-aminobutyric acid receptor-associated protein (GABA(A) receptor-associated protein) (MM46)	10.0622372518567	10.0197644656129	9.80338746828416	9.8360512891854	9.92077633595196	9.8814853818672	9.98790410054088
XM_005101095.2	1.49697428021131e-13	P4	DOWN	NA	NA	NA	NA	NA	NA	7.85436997905162	7.90692624340594	7.41714095358841	7.28930467642553	7.21817010999681	6.49303843236391	6.40177471591379
XM_005101096.2	0.0220512616076759	NA	NA	XP_005101153.1	seven transmembrane protein 1-like		Q6ZP29	PQLC2	Lysosomal amino acid transporter 1 homolog (PQ-loop repeat-containing protein 2)	2.04722821605165	1.84344690442984	2.15184821559401	2.07843809675195	1.8516611190637	1.92553180386216	2.48167969539214
XM_013084070.1	0.238999412524119	NA	NA	XP_012939524.1	eukaryotic translation initiation factor 4 gamma 1-like isoform X5	K03260	E7EX73	EIF4G1	Eukaryotic translation initiation factor 4 gamma 1	4.60026885830864	4.8641785442405	4.73559570655231	4.82658665313627	4.85037605002186	4.7795898967732	4.70071959655973
XM_005101102.2	0.23875027674966	NA	NA	XP_005101159.1	nucleoside diphosphate-linked moiety X motif 8, mitochondrial-like	K18665	Q8WV74	NUDT8	Nucleoside diphosphate-linked moiety X motif 8 (Nudix motif 8) (EC 3.6.1.-)	1.44732833633397	1.30448270495901	1.34203984418168	1.28183460359445	0.971813704112171	1.1083721946064	0.877544428934941
NM_001204589.1	0.721624430674694	NA	NA	NA	NA	NA	NA	NA	NA	11.2344728123433	10.7645537915488	10.8552945818299	10.8122184430819	11.4784820388671	11.4202061361148	10.3640367182952
XM_005101103.2	0.0697272961956931	NA	NA	XP_005101160.1	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	K12670	A0A0C4DGS1	DDOST	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (Oligosaccharyl transferase 48 kDa subunit)	6.02806487672092	6.09034575076805	6.26289365880379	6.29860031750827	6.38097074894938	6.10782095291384	6.56116997752633
XM_005101104.2	0.999992448688612	NA	NA	NA	NA	NA	NA	NA	NA	0.678091729913101	0.970453034152544	1.12139816917117	1.03582684387324	0.986761542550451	0.984538091042115	1.10600659289026
NM_001280826.1	1.59163535108884e-07	P4	DOWN	NP_001267755.1	glyceraldehyde-3-phosphate dehydrogenase-like	K00134	P04406	GAPDH GAPD CDABP0047 OK/SW-cl.12	Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12) (Peptidyl-cysteine S-nitrosylase GAPDH) (EC 2.6.99.-)	11.7037113348079	11.5912075282947	11.243747755487	11.1252515381398	11.2846677402235	11.0406746958299	10.7649695317523
XM_005101107.2	0.062935079157085	NA	NA	XP_005101164.1	serine/threonine-protein kinase PINK1, mitochondrial-like	K05688	Q9BXM7	PINK1	Serine/threonine-protein kinase PINK1, mitochondrial (EC 2.7.11.1) (BRPK) (PTEN-induced putative kinase protein 1)	7.19460856197839	7.37769956854883	7.09744218050836	7.10063582040569	7.11950805619693	7.27350731045665	7.45793976831812
XM_005101108.2	0.694065689066041	NA	NA	NA	NA	NA	NA	NA	NA	2.91777533760613	2.68835306146302	2.92985007619546	2.47465314279874	2.41916562546683	2.43099253241057	2.49654166327327
NM_001204667.1	0.86367448633839	NA	NA	NA	NA	NA	NA	NA	NA	3.11766470404109	2.91026983472085	2.7318441240798	2.77756789540807	2.71027451093036	2.84476515288939	2.5893483048966
XM_013084075.1	0.929366226133479	NA	NA	NA	NA	NA	NA	NA	NA	2.44035708345366	2.34742767965827	2.10685651150984	2.41669532920653	2.19302227452963	2.16714231364545	2.24160465858073
NM_001204687.1	0.92786467953478	NA	NA	NA	NA	NA	NA	NA	NA	4.89086757505097	4.82869304660782	4.38949012775001	4.74486393168519	4.72369553344889	4.71775375365366	4.69134486574397
XM_005101111.2	0.829895782855912	NA	NA	NA	NA	NA	NA	NA	NA	2.05460229919216	1.84677525052319	2.33714796537006	3.81812231064589	1.94175387516277	1.42413154200812	2.29027283326713
XM_005101113.2	0.00892710899063752	NA	NA	XP_005101170.2	uncharacterized protein LOC101848595		Q96H79	ZC3HAV1L C7orf39	Zinc finger CCCH-type antiviral protein 1-like	2.99659616295605	3.48310885234373	4.19313229063769	4.36587252949796	4.03500278330317	4.46092674379074	4.13738511501842
XM_005101115.2	0.891215979640521	NA	NA	XP_005101172.1	transmembrane protein 107-like	K22764	Q6UX40	TMEM107 DC20 UNQ638/PRO1268	Transmembrane protein 107	2.127734517378	1.94830507921631	1.75262665506497	1.62872820481977	1.82469475666306	2.06801728443502	1.73537195117205
XM_005101116.2	0.109512642967458	NA	NA	XP_005101173.1	uncharacterized protein LOC101849219 isoform X2		B8ZZ99	CCDC115 MGC12981 hCG_39080	Coiled-coil domain-containing protein 115	3.03798463727703	3.22600596047849	3.37808962130526	3.16260721074964	3.20755167799705	2.93966308489654	3.03392228144524
XM_005101118.2	0.279425913402639	NA	NA	NA	NA	NA	NA	NA	NA	2.06483533475217	1.98193802744532	1.60142717942395	2.17004413315302	2.1566298599169	2.18462524372943	2.14255877394935
XM_013084083.1	0.190771253861576	NA	NA	XP_012939537.1	PHD finger protein 7-like isoform X1	K22371	Q9BWX1	PHF7	PHD finger protein 7 (Testis development protein NYD-SP6)	0.906065535904975	1.24306007662221	1.21087569972145	1.00778224795377	1.20887015172657	0.854292819899017	0.904464880986848
XM_005101127.2	0.823163103087737	NA	NA	XP_005101184.1	Bardet-Biedl syndrome 1 protein-like	K16746	Q8NFJ9	BBS1 BBS2L2	Bardet-Biedl syndrome 1 protein (BBS2-like protein 2)	1.67735147516882	1.50455242468072	1.50032670178409	1.67454432601612	1.59979407655917	1.6864868655014	1.49841753913346
XM_013084087.1	0.72489474866002	NA	NA	XP_012939541.1	protein-L-isoaspartate(D-aspartate) O-methyltransferase-like	K00573	A0A0A0MRJ6	PCMT1	Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)	4.90767904947758	4.8929947051855	4.69761370664428	4.56507602022361	4.74826796815108	4.77843613541371	4.85758027599331
XM_005101165.2	0.990539425839037	NA	NA	XP_005101222.2	nuclear receptor coactivator 6-like		Q86VZ4	LRP11	Low-density lipoprotein receptor-related protein 11 (LRP-11)	5.87918198421364	5.81728361799909	5.71871961315482	5.62704126050512	5.67600360854226	5.65434032807629	5.66769765936414
XM_005101132.2	0.0206994845168773	NA	NA	NA	NA	NA	NA	NA	NA	4.0205538968906	3.71002363413672	3.73448726682796	3.71916047317068	3.62828679266127	3.87112350644433	3.80216647724195
XM_005101137.2	0.976531965918597	NA	NA	XP_005101194.1	F-box/LRR-repeat protein 15-like isoform X5	K10281	Q9H469	FBXL15 FBXO37	F-box/LRR-repeat protein 15 (F-box only protein 37)	1.36505183877263	1.2342973383973	1.04977846017103	0.914490410164835	1.00735278719091	1.1894066962867	1.27196195759355
XM_005101140.2	0.15227467340439	NA	NA	NA	NA	NA	NA	NA	NA	4.02887893067931	4.09081774896919	4.04036419342732	4.02032126372242	4.13243942898109	4.10260188924492	4.27692512264216
XM_013084094.1	0.896004695827712	NA	NA	XP_012939548.1	activating transcription factor 7-interacting protein 1-like isoform X1		Q6VMQ6	ATF7IP MCAF MCAF1	Activating transcription factor 7-interacting protein 1 (ATF-interacting protein) (ATF-IP) (ATF7-interacting protein) (ATFa-associated modulator) (hAM) (MBD1-containing chromatin-associated factor 1) (P621)	1.73767737919769	2.4657044604746	1.63696012743567	1.02729625375047	0.616371865384649	1.28544089281392	1.48944932872566
XM_005101145.2	0.0286792357265097	NA	NA	XP_005101202.1	gem-associated protein 6-like	K13134	Q8WXD5	GEMIN6	Gem-associated protein 6 (Gemin-6) (SIP2)	4.82213235981874	4.87632278587603	4.80106518118899	4.96011929641207	4.97245780712414	4.81035013103574	4.87629239520652
XM_005101144.2	0.580204795784552	NA	NA	XP_005101201.1	mediator of RNA polymerase II transcription subunit 9-like		Q9NWA0	MED9 MED25	Mediator of RNA polymerase II transcription subunit 9 (Mediator complex subunit 9)	4.86014762586535	5.00445642253094	4.9821949375706	4.62739666125866	5.01240804023472	4.58595193791584	4.8264977983464
XM_005101146.2	0.0301708481209767	NA	NA	XP_005101203.1	UPF0505 protein C16orf62-like		Q7Z3J2	C16orf62 101F10.2	UPF0505 protein C16orf62 (Esophageal cancer-associated protein)	3.16216379423348	3.10746004337035	3.1823826788964	3.1312541761107	3.14539891349399	3.1839299812533	3.37337703996048
XM_005101154.2	0.0260697024594472	NA	NA	XP_005101211.1	Usher syndrome type-1G protein homolog	K21878	Q495M9	USH1G SANS	Usher syndrome type-1G protein (Scaffold protein containing ankyrin repeats and SAM domain)	1.58544094837154	1.35205903821822	1.14796156797812	1.02862425083849	1.75366361453727	1.91270193074744	1.59748939389545
XM_013084101.1	0.887591854966555	NA	NA	XP_012939555.1	xanthine dehydrogenase-like isoform X1	K00106	P47989	XDH XDHA	Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4), Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)]	1.1675882133194	1.86857237606513	0.645046598875984	1.76370568871072	1.27916244302823	0.908223191722226	0.683658409356144
XM_005101158.2	0.987241825841264	NA	NA	XP_005101215.1	ankyrin repeat and KH domain-containing protein mask-like isoform X1	K16726	Q9ULJ7	ANKRD50 KIAA1223	Ankyrin repeat domain-containing protein 50	2.14941154314942	2.19811151576251	1.95682515066399	2.08557872863491	2.14368749446075	1.67059327804666	1.83686978949668
XM_005101169.2	0.202468231639124	NA	NA	NA	NA	NA	NA	NA	NA	2.06507323155028	2.04080075648782	1.76925837298077	1.66053499830248	1.45619317111209	1.88284688198674	1.74830430585616
XM_005101161.2	0.299216810437686	NA	NA	NA	NA	NA	NA	NA	NA	9.43344286655142	8.91821584831603	9.24956590836108	8.80502176145827	9.02963978914558	9.77358246690359	9.41174668925671
XM_013084104.1	0.420038992282529	NA	NA	XP_012939558.1	teneurin-m-like		Q9P273	TENM3 KIAA1455 ODZ3 TNM3	Teneurin-3 (Ten-3) (Protein Odd Oz/ten-m homolog 3) (Tenascin-M3) (Ten-m3) (Teneurin transmembrane protein 3)	4.23468255527534	4.54297251268694	4.16114409074964	4.25445356680156	3.96820793380038	3.9072829081556	3.83380647440968
